id,pesofitc,qf1,qf2,qf3_1,qf3_3,qf3_4,qf3_6,qf3_7,qf3_8,qf3_99,qf4,qf8,qf9_1,qf9_2,qf9_3,qf9_4,qf9_5,qf9_6,qf9_7,qf9_8,qf9_9,qf9_10,qf9_99,qprod1c_1,qprod1c_2,qprod1c_10,qprod1c_11,qprod1c_12,qprod1c_3,qprod1c_5,qprod1c_6,qprod1c_14,qprod1c_7,qprod1c_8,qprod1c_99,qprod1_d,qprod2,qprod3_1,qprod3_2,qprod3_3,qprod3_4,qprod3_5,qprod3_6,qprod3_7,qprod3_8,qprod3_9,qprod3_10,qprod3_11,qprod3_12,qprod3_13,qprod3_14,qprod3_15,qprod3_16,qprod3_17,qprod3_18,qprod3_99,qf10_1,qf10_2,qf10_3,qf10_4,qf10_5,qf10_6,qf10_7,qf10_8,qf10_9,qf10_10,qf10_11,qf10_12,qprod4_1,qprod4_2,qprod4_3,qk1,qf11,qf12_1_a,qf12_1_b,qf12_1_c,qf12_2_d,qf12_3_e,qf12_3_f,qf12_3_g,qf12_4_k,qf12_4_l,qf12_5_m,qf12_5_o,qf12_6_p,qf12_6_q,qf12_7_r,qf12_97,qf12_99,qf13,qk3,qk4,qk5,qk6,qk7_1,qk7_2,qk7_3,qd1,qd5b,qd7,qd9,qd10,qd12,SM,AREA5
687243,0.876298814,1,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,2,2,3,3,3,1,1,3,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,-97,102,3,0,0,0,1,2,43,4,2,1,1,3
687244,0.862232629,3,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,4,4,2,4,3,3,4,4,3,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,0,102,3,1,1,1,1,4,75,5,6,1,1,3
687245,0.791576102,2,1,1,1,0,0,0,0,0,1,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,2,2,2,2,2,2,0,0,0,3,0,,,,,,,,,,,,,,,,,5,3,0,102,3,1,1,0,1,3,59,4,2,1,1,3
687246,0.71990801,1,1,1,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,102,3,0,0,0,1,1,33,3,2,1,1,3
687247,0.837623319,1,1,1,1,0,1,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,6,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,2,3,3,2,2,2,2,2,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,3,-97,100,3,0,0,0,0,3,58,4,4,1,1,3
687248,0.862232629,2,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,7,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,3,0,,,,,,,,,,,,,,,,,3,2,-97,100,3,0,0,0,1,3,73,5,6,1,1,3
687249,0.778167681,2,0,1,1,0,1,0,0,0,0,6,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,2,2,2,3,3,3,3,2,2,2,3,-95,0,0,4,0,,,,,,,,,,,,,,,,,5,3,0,100,3,-97,1,0,0,3,65,5,6,1,1,3
687252,2.584781993,2,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,2,4,2,2,2,3,4,0,0,0,5,0,,,,,,,,,,,,,,,,,-99,3,0,102,2,1,1,1,0,5,36,3,4,0,1,3
687253,3.146292809,2,1,0,0,0,0,0,1,0,-98,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,4,-99,3,1,3,2,1,3,-99,5,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,3,0,200,2,1,1,-97,0,3,41,4,5,1,1,3
687254,2.97332959,3,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,2,4,2,4,4,2,3,5,3,0,0,0,4,-99,,,,,,,,,,,,,,,,,5,3,0,200,2,1,1,1,1,5,44,4,2,1,1,3
687256,2.698494062,3,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,-99,-97,3,4,3,4,3,-99,-99,4,0,0,0,3,-99,,,,,,,,,,,,,,,,,-97,3,0,200,2,1,1,0,0,5,19,3,5,1,1,3
687257,2.842101528,2,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,4,2,4,2,2,3,2,2,4,3,0,0,-97,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-99,2,0,200,2,1,1,0,0,5,50,4,4,1,1,3
687259,2.925602257,2,-99,0,0,0,0,0,1,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,-99,2,3,1,4,2,2,3,5,3,0,0,0,4,-99,,,,,,,,,,,,,,,,,-99,3,0,200,2,1,1,0,1,2,73,5,6,1,1,3
687261,4.117047744,2,0,1,0,0,0,0,0,0,-97,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,4,3,4,2,3,2,2,4,4,4,0,0,0,4,0,,,,,,,,,,,,,,,,,-99,3,0,200,2,1,1,-97,0,3,22,4,5,1,1,3
687263,1.259297229,2,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,14,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,1,4,3,4,3,1,3,5,3,0,0,0,4,0,,,,,,,,,,,,,,,,,4,2,0,102,1,1,1,1,0,3,28,3,2,1,1,3
687264,1.259297229,3,0,0,1,0,0,0,0,0,-98,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,4,2,4,2,1,3,5,2,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,0,102,1,1,1,1,0,3,24,3,9,1,1,3
687265,1.259297229,3,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,5,3,5,2,1,3,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,4,3,0,102,1,1,1,1,0,3,25,3,9,1,1,3
687266,0.807618693,2,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,5,2,4,3,1,4,4,3,0,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,102,1,1,1,1,0,2,60,3,1,1,1,3
687267,1.190069056,3,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,5,2,3,2,2,3,4,3,0,0,0,3,0,,,,,,,,,,,,,,,,,4,3,0,102,1,1,1,1,1,3,26,3,2,1,1,3
687268,1.139920636,2,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,5,1,4,2,2,2,3,3,0,0,0,3,0,,,,,,,,,,,,,,,,,4,3,0,102,1,1,1,1,1,2,36,3,1,1,1,3
687269,1.139920636,1,1,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,4,2,2,2,2,2,4,2,0,0,0,3,0,,,,,,,,,,,,,,,,,4,3,0,102,1,1,1,1,1,2,30,3,1,1,1,3
687276,2.329292936,2,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,3,1,5,1,4,3,3,3,5,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,100,2,1,1,0,1,3,62,4,6,1,1,3
687277,2.731061365,2,1,0,0,0,0,0,1,0,-97,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,5,4,1,5,1,1,4,3,3,4,5,0,0,0,4,0,,,,,,,,,,,,,,,,,3,3,-97,102,3,1,-97,-97,1,2,79,5,6,1,1,3
687278,1.738966948,2,1,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,3,1,5,1,2,3,4,3,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,4,2,0,102,1,1,1,1,0,3,54,1,2,1,1,3
687280,2.329292936,3,1,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,4,1,5,2,4,3,4,3,5,4,0,0,0,-97,0,,,,,,,,,,,,,,,,,-97,3,-97,101,-97,1,1,-97,1,2,67,5,6,1,1,3
687281,1.738966948,2,1,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,3,2,4,1,2,3,3,3,4,4,-99,0,1,3,-99,,,,,,,,,,,,,,,,,3,3,0,102,2,1,1,1,0,3,54,3,2,1,1,3
687284,2.519054959,3,1,0,0,0,0,0,1,0,-98,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,2,3,-97,3,3,2,2,4,4,4,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,3,0,102,2,1,1,-97,0,3,20,1,9,1,1,3
687290,1.785429974,2,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,3,1,3,3,2,2,2,2,5,4,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,2,0,102,3,1,1,1,1,5,24,3,2,1,1,3
687291,1.71019359,2,1,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,2,2,3,2,2,2,2,4,4,2,0,0,0,3,0,,,,,,,,,,,,,,,,,4,2,-97,101,3,1,1,1,1,3,36,3,1,1,1,3
687292,2.081711265,1,1,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,3,1,5,1,1,3,3,3,5,3,0,0,0,5,0,,,,,,,,,,,,,,,,,3,2,0,102,2,1,1,-97,1,4,43,4,1,1,1,3
687293,1.232527183,2,1,0,0,0,1,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,5,3,1,2,1,2,3,5,5,5,2,0,0,0,3,0,,,,,,,,,,,,,,,,,5,3,0,102,2,1,1,1,1,5,50,3,1,1,1,3
687294,1.443816965,3,1,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,4,4,2,2,2,4,4,3,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,2,-97,102,2,1,1,-97,0,5,48,3,2,1,1,3
687295,1.809678218,3,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,5,4,2,2,2,3,5,4,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,3,0,102,2,1,1,-97,0,4,36,3,2,1,1,3
687296,1.848593654,3,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,3,1,5,4,4,3,4,5,5,3,0,0,0,5,0,,,,,,,,,,,,,,,,,-97,3,-97,102,1,-97,1,-97,0,2,60,4,6,1,1,3
687301,1.443816965,3,1,0,1,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,2,2,2,2,2,5,3,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,3,-97,102,1,1,1,-97,0,4,44,3,2,1,1,3
687302,0.812571927,2,1,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,2,4,2,3,3,4,2,4,3,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,102,2,1,-97,-97,0,3,33,3,1,1,1,3
687303,1.294266762,3,1,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,3,3,3,2,3,4,5,2,0,0,0,3,0,,,,,,,,,,,,,,,,,4,3,0,101,3,0,0,-97,0,5,18,4,9,1,1,3
687304,0.612655746,2,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,1,4,2,4,2,4,4,5,2,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,0,101,3,1,-97,0,1,4,47,3,2,1,1,3
687305,0.585616151,1,-99,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,3,1,5,1,4,3,5,5,5,1,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,0,102,3,-97,-97,1,0,1,50,3,1,1,1,3
687306,0.612655746,2,0,0,0,0,0,0,1,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,4,5,2,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,-99,100,3,1,0,1,1,4,40,3,1,1,1,3
687307,0.585616151,2,1,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,2,2,2,3,4,3,5,2,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,0,101,3,1,0,1,0,3,53,3,2,1,1,3
687308,0.612655746,1,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,2,3,5,2,0,0,0,3,0,,,,,,,,,,,,,,,,,4,1,0,102,3,1,1,1,1,1,48,3,2,1,1,3
687309,0.973216048,1,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,2,4,2,5,2,5,3,4,2,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,4,2,-97,105,3,1,-97,-97,0,1,74,5,6,1,1,3
687310,0.989092781,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,3,3,1,4,3,4,3,3,3,4,3,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,0,101,3,1,-97,1,0,4,47,4,1,1,1,3
687311,0.55342269,2,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,5,2,3,2,4,3,5,2,0,0,0,4,0,,,,,,,,,,,,,,,,,5,2,0,105,3,1,1,1,1,4,51,3,5,1,1,3
687312,0.821218781,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,1,3,1,2,2,4,5,5,1,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,0,101,3,1,0,1,0,1,31,1,2,1,1,3
687313,0.784414889,1,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,4,2,5,1,5,3,4,5,5,1,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,0,101,3,1,1,1,1,1,60,4,2,1,1,3
687314,0.801684112,3,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,2,4,2,4,3,3,3,2,3,4,4,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,0,100,3,1,1,1,1,3,25,3,5,1,1,3
687316,0.784414889,2,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,2,1,3,2,2,3,4,4,5,2,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,0,102,3,1,1,1,1,2,60,4,2,1,1,3
687317,1.17157519,2,0,0,0,0,0,0,0,1,1,-99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,3,1,3,3,3,4,5,1,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,0,102,2,1,1,1,1,3,38,4,2,1,1,3
687323,1.455541953,2,1,0,0,0,1,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,5,2,5,2,3,3,3,2,5,3,0,0,0,5,0,,,,,,,,,,,,,,,,,5,2,0,-97,2,1,1,0,1,6,69,4,6,1,1,3
687324,1.440063648,2,0,1,1,0,0,0,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,5,4,1,4,3,4,2,3,4,5,3,0,0,0,2,0,,,,,,,,,,,,,,,,,5,3,0,102,1,1,1,1,1,2,37,1,1,1,1,3
687325,1.424900795,2,0,0,1,0,1,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,3,1,3,3,4,4,4,4,4,3,0,0,0,2,0,,,,,,,,,,,,,,,,,4,3,0,102,1,1,1,1,1,2,39,3,1,1,1,3
687326,1.507789496,2,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,4,2,1,5,1,1,2,4,3,2,3,0,0,0,3,0,,,,,,,,,,,,,,,,,5,3,0,102,1,1,1,1,0,3,34,3,2,1,1,3
687327,1.026918223,1,0,0,1,0,1,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,5,3,1,4,1,3,2,5,3,5,2,0,0,0,2,0,,,,,,,,,,,,,,,,,5,3,0,102,1,1,1,1,1,3,52,3,2,1,1,3
687328,1.746969702,1,1,0,1,0,0,0,0,0,-99,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,5,2,5,2,4,3,2,1,4,4,0,0,0,5,0,,,,,,,,,,,,,,,,,4,3,0,-97,-97,1,1,-97,1,2,62,4,2,1,1,3
687329,1.785429974,3,0,0,0,0,0,0,1,0,-98,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,-99,4,5,5,1,1,5,5,3,0,0,0,5,0,,,,,,,,,,,,,,,,,-97,2,0,102,4,1,-97,0,1,4,19,3,9,1,1,3
687330,1.196246783,1,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,4,3,1,5,4,4,2,2,3,5,4,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,0,102,1,1,1,-97,0,2,71,1,6,1,1,3
687331,1.026918223,1,0,0,0,0,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,5,4,5,2,4,3,1,1,2,4,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,3,3,0,102,1,1,1,1,1,1,59,3,1,1,1,3
687332,1.098219129,2,1,0,1,0,1,1,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,2,1,3,2,2,2,5,5,5,1,0,0,0,2,0,,,,,,,,,,,,,,,,,5,3,0,102,1,1,1,1,0,2,50,1,2,1,1,3
687333,1.215761968,2,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,3,4,3,4,4,4,2,1,3,5,3,0,0,0,5,0,,,,,,,,,,,,,,,,,5,3,0,102,2,1,1,0,0,3,42,1,2,1,1,3
687334,2.269585837,3,0,0,0,0,0,0,1,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,2,3,4,4,4,2,1,2,3,5,0,0,0,4,-99,,,,,,,,,,,,,,,,,4,2,0,102,2,1,1,-97,1,4,23,4,2,1,1,3
687335,1.459181111,2,0,0,0,0,1,0,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,1,4,2,2,3,3,3,5,3,0,0,0,2,0,,,,,,,,,,,,,,,,,5,3,0,102,1,1,1,1,0,2,48,1,2,1,1,3
687336,1.364445068,2,1,0,1,0,1,0,0,0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,3,2,5,2,3,2,3,4,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,0,102,2,1,1,1,1,2,45,3,2,1,1,3
687337,1.443816965,2,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,5,2,5,2,4,3,1,2,3,4,0,0,0,4,-99,,,,,,,,,,,,,,,,,4,3,0,102,4,1,-97,-97,0,6,43,3,1,1,1,3
687338,1.848593654,3,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,4,2,5,2,4,3,2,2,4,2,0,0,0,5,-99,,,,,,,,,,,,,,,,,4,2,0,-97,-97,1,-97,-97,0,3,66,4,6,1,1,3
687339,1.364445068,1,0,0,1,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,2,3,2,3,2,3,3,4,3,0,0,0,3,0,,,,,,,,,,,,,,,,,4,2,0,102,1,1,1,1,1,1,44,3,1,1,1,3
687340,1.848593654,3,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,5,1,5,2,5,2,2,2,5,4,0,0,0,5,0,,,,,,,,,,,,,,,,,-99,2,0,-97,-97,-97,-97,-97,0,2,69,4,6,1,1,3
687341,1.805876976,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,5,1,5,3,1,1,4,5,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,-97,-99,-97,-97,-97,-97,0,1,71,5,6,1,1,3
